id,name,product_type,url,price,old_price,discount,in_stock,image_url,rating,reviews_count,utp,sizes,count_sizes,fabrics,count_fabrics,room_1,room_2,room_3,room_4,room_5,room_6,room_7,room_8
1797737,"Анатомический матрас Serta Arctic Cool","Анатомический матрас",https://askona.ru/matrasy/serta-arctic-cool.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,57990,105436,45,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-cool/serta-arctic-cool_1.jpg,5,2,"Рассеивает тепло",160&times;200|180&times;200|200&times;200,13,,1,Спальня,,,,,,,
926578,"Анатомический матрас Askona Benefit","Анатомический матрас",https://askona.ru/matrasy/askona-benefit.htm?SELECTED_HASH_SIZE=200x190-321c48f05d1b53091086746d0d534e76,29359,133450,78,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-benefit/main.jpg,4.9,52,"Поддержка спины",200&times;190|120&times;190|160&times;190,14,,1,Спальня,,,,,,,
726,"Анатомический матрас Flash","Анатомический матрас",https://askona.ru/matrasy/askona-flash.htm?SELECTED_HASH_SIZE=80x200-99f4666067a778dd908a8d67652aeb74,11132,25300,56,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-flash/main.jpg,4.9,69,"5 зон комфорта",80&times;200|180&times;190|80&times;190,14,,1,Спальня,,,,,,,
838,"Анатомический матрас Comfort Plus","Анатомический матрас",https://askona.ru/matrasy/comfort-plus.htm?SELECTED_HASH_SIZE=140x190-bd805f33774625170c210abd43bb2599,8755,29971,71,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/comfort-plus/main.jpg,4.9,91,"Лучшая цена",140&times;190|120&times;190|80&times;190,14,,1,Спальня,,,,,,,
1387631,"Ортопедический матрас  Askona Ortho Hard","Ортопедический матрас ",https://askona.ru/matrasy/askona-ortho-hard.htm?SELECTED_HASH_SIZE=120x190-75316346302804296583aee541842719,36334,98200,63,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-hard/main.jpg,5,21,"При болях в спине",120&times;190|90&times;190|80&times;190,14,,1,Спальня,,,,,,,
1287863,"Анатомический матрас Basic Easy Duo Side","Анатомический матрас",https://askona.ru/matrasy/basic-easy-duo-comfort.htm?SELECTED_HASH_SIZE=180x190-08aa38992a4cfc5bdec666e29e5d85fb,18540,51500,64,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/basic-easy-duo-comfort/main.jpg,5,96,"Поддержка спины",180&times;190|160&times;190|90&times;190,14,,1,Спальня,,,,,,,
771,"Анатомический матрас Family Care","Анатомический матрас",https://askona.ru/matrasy/family-care.htm?SELECTED_HASH_SIZE=140x190-bd805f33774625170c210abd43bb2599,29943,115166,74,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/family-care/main.jpg,5,84,"Быстрое засыпание",140&times;190|160&times;190|180&times;190,14,,1,Спальня,,,,,,,
1609468,"Анатомический матрас Serta Denver Hard","Анатомический матрас",https://askona.ru/matrasy/serta-denver-hard.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,52416,100800,48,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-denver-hard/denver_1.jpg,5,33,"Эффект охлаждения",160&times;200|90&times;200|120&times;200,7,,1,Спальня,,,,,,,
1703215,"Анатомический матрас Grether&Wells Rose Imperial","Анатомический матрас",https://askona.ru/matrasy/rose-imperial.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,129900,185571,30,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/rose-imperial/imperial_1.jpg,0,0,Премиум-комфорт,160&times;200|120&times;200|80&times;200,7,,1,Спальня,,,,,,,
1609466,"Анатомический матрас Serta Atlanta Medium","Анатомический матрас",https://askona.ru/matrasy/serta-atlanta-medium.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,50085,94500,47,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-atlanta-medium/medium_1.jpg,5,34,Бестселллер,160&times;200|120&times;200|90&times;200,7,,1,Спальня,,,,,,,
1822711,"Анатомический матрас Serta Dakota","Анатомический матрас",https://askona.ru/matrasy/serta-dakota.htm?SELECTED_HASH_SIZE=180x200-89a1c27869ae35e1ac37bd8e2916084a,49498,70712,30,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-dakota/serta-dakota_1.jpg,5,2,,180&times;200|160&times;200|140&times;200,7,,1,Спальня,,,,,,,
1818611,"Анатомический матрас Family Comfort","Анатомический матрас",https://askona.ru/matrasy/matras-family-comfort.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,33357,45694,27,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-family-comfort/main.jpg,5,2,"Быстрое засыпание",160&times;200|140&times;200|120&times;200,45,,1,Спальня,,,,,,,
1818612,"Анатомический матрас Family Strong","Анатомический матрас",https://askona.ru/matrasy/matras-family-strong.htm?SELECTED_HASH_SIZE=80x200-99f4666067a778dd908a8d67652aeb74,18599,25478,27,true,https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-family-strong/main.jpg,5,3,"Быстрое засыпание",80&times;200|160&times;200|140&times;200,42,,1,Спальня,,,,,,,
31063,"Кровать с подъемным механизмом Gracia","Кровать с подъемным механизмом",https://askona.ru/krovati/gracia-pm.htm?SELECTED_HASH_SIZE=200x200-1112708f328d51daf6c57b9dceab3601&amp;SELECTED_FABRIC_ID=24671,99031,196100,49,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/gracia-pm/graciaa.jpg,5,3,,200&times;200|180&times;200|140&times;200,4,"Enrich1 4007|Enrich1 4039|Aura 15|Royal Pure|Piano 19|Elari 11|Elari 03",25,Спальня,,,,,,,
852130,"Кровать Naomi",Кровать,https://askona.ru/krovati/krovat-naomi.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402&amp;SELECTED_FABRIC_ID=1157050,60616,117700,48,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-naomi/main.jpg,5,2,,160&times;200|200&times;200|180&times;200,6,"Casanova Chocolate |Casanova Sky|Casanova Rose|Casanova Grey|Sky Velvet 03|Casanova lilac|Sky Velvet 16",29,Спальня,,,,,,,
2912,"Кровать Orlando",Кровать,https://askona.ru/krovati/orlando.htm?SELECTED_HASH_SIZE=140x200-f31354d6a581d0e5fec502eca8f49d2d&amp;SELECTED_FABRIC_ID=24674,36668,90500,59,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/orlando/enrich1-4039/orlando-enrich1-4039_1.jpg,5,13,"Выбор клиентов",140&times;200|180&times;200|160&times;200,6,"Enrich1 4039|Enrich1 4007|Sky Velvet 03|Sky Velvet 16|Sky Velvet 21|Casanova Chocolate |Casanova seawave",92,Спальня,,,,,,,
2925,"Кровать  Domenico","Кровать ",https://askona.ru/krovati/domenico.htm?SELECTED_HASH_SIZE=180x200-89a1c27869ae35e1ac37bd8e2916084a&amp;SELECTED_FABRIC_ID=24671,30845,99500,69,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/domenico/enrich1-4007/domenico-enrich4007.jpg,5,9,"Строгость линий",180&times;200|160&times;200|140&times;200,6,"Enrich1 4007|Enrich1 4039|Casanova Stone|Casanova lilac|Casanova Milk|Casanova Chocolate |Casanova Grey",91,Спальня,,,,,,,
2937,"Кровать Silvana",Кровать,https://askona.ru/krovati/krovat-silvana.htm?SELECTED_HASH_SIZE=200x200-1112708f328d51daf6c57b9dceab3601&amp;SELECTED_FABRIC_ID=24674,80555,137700,41,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-silvana/main.jpg,4.2,5,"Эталон стиля",200&times;200|140&times;200|160&times;200,4,"Enrich1 4039|Enrich1 4007|Casanova lilac|Casanova Sky|Casanova Rose|Casanova Stone|Casanova beige",55,Спальня,,,,,,,
2950,"Кровать с подъемным механизмом Silvana","Кровать с подъемным механизмом",https://askona.ru/krovati/krovat-silvana-pm.htm?SELECTED_HASH_SIZE=200x200-1112708f328d51daf6c57b9dceab3601&amp;SELECTED_FABRIC_ID=24674,105008,179500,41,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-silvana-pm/main.jpg,5,5,"Эталон стиля",200&times;200|140&times;200|180&times;200,4,"Enrich1 4039|Enrich1 4007|Casanova Chocolate |Casanova Sky|Casanova Stone|Casanova lilac|Casanova beige",64,Спальня,,,,,,,
2913,"Кровать Elisa",Кровать,https://askona.ru/krovati/elisa.htm?SELECTED_HASH_SIZE=120x200-e623fb3cde4497c60247461d18f71bdf&amp;SELECTED_FABRIC_ID=24671,31013,98700,69,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/elisa/enrich1-4007/elisa-enrich1-4007_1.jpg,4.8,16,"Объемная спинка",120&times;200|160&times;200|180&times;200,6,"Enrich1 4007|Sky Velvet 16|Enrich1 4039|Sky Velvet 21|Sky Velvet 03|Casanova lilac|Casanova beige",81,Спальня,,,,,,,
2973,"Кровать с подъемным механизмом Richard Grand","Кровать с подъемным механизмом",https://askona.ru/krovati/richard-grand-pm.htm?SELECTED_HASH_SIZE=200x200-1112708f328d51daf6c57b9dceab3601&amp;SELECTED_FABRIC_ID=24671,113786,244700,53,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/richard-grand-pm/main.jpg,5,2,,200&times;200|160&times;200|180&times;200,3,"Enrich1 4007|Enrich1 4039|Sky Velvet 21|Sky Velvet 16|Sky Velvet 03|Casanova Grey|Casanova lilac",35,Спальня,,,,,,,
2969,"Кровать Richard Grand",Кровать,https://askona.ru/krovati/richard-grand.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402&amp;SELECTED_FABRIC_ID=24674,79562,171100,53,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/richard-grand/main.jpg,0,0,,160&times;200|180&times;200|200&times;200,3,"Enrich1 4039|Enrich1 4007|Sky Velvet 16|Sky Velvet 21|Sky Velvet 03|Casanova Grey|Casanova Milk",35,Спальня,,,,,,,
852226,"Кровать c подъемным механизмом Naomi","Кровать c подъемным механизмом",https://askona.ru/krovati/krovat-c-pm-naomi.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402&amp;SELECTED_FABRIC_ID=1157043,78332,152100,48,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-c-pm-naomi/main.jpg,5,2,,160&times;200|180&times;200|90&times;200,6,"Casanova Sky|Casanova lilac|Casanova Stone|Casanova Rose|Casanova Grey|Casanova Chocolate |Casanova seawave",43,Спальня,,,,,,,
31062,"Кровать  Gracia","Кровать ",https://askona.ru/krovati/gracia.htm?SELECTED_HASH_SIZE=180x200-89a1c27869ae35e1ac37bd8e2916084a&amp;SELECTED_FABRIC_ID=24674,78629,155700,49,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/gracia/enrich1-4039/Graciya_Enrich_1_4039_1600.jpg,5,1,,180&times;200|200&times;200|160&times;200,3,"Enrich1 4039|Sky velvet 41|Royal Pure|Belgium 7002|Aura 06|Aura 12|Piano 19",12,Спальня,,,,,,,
1209982,"Кровать металлическая Provance, цвет черный","Кровать металлическая",https://askona.ru/krovati/krovat-metallicheskaya-provance-chernyj.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,28258,39800,29,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-metallicheskaya-provance-chernyj/main.jpg,4.9,19,"Европейский шарм",160&times;200|140&times;200|180&times;200,3,,1,Спальня,,,,,,,
1209980,"Кровать металлическая Provance, цвет белый","Кровать металлическая",https://askona.ru/krovati/krovat-metallicheskaya-provance-belyj.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,28258,39800,29,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-metallicheskaya-provance-belyj/main.jpg,4.9,19,"Европейский шарм",160&times;200|140&times;200|180&times;200,3,,1,Спальня,,,,,,,
1209976,"Кровать металлическая Luara, цвет белый","Кровать металлическая",https://askona.ru/krovati/krovat-metallicheskaya-luara-belyj.htm?SELECTED_HASH_SIZE=180x200-89a1c27869ae35e1ac37bd8e2916084a,23126,37300,38,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-metallicheskaya-luara-belyj/luara_1.jpg,5,22,"Чарующий прованс",180&times;200|160&times;200|140&times;200,3,,1,Спальня,,,,,,,
1209979,"Кровать металлическая Luara, цвет черный","Кровать металлическая",https://askona.ru/krovati/krovat-metallicheskaya-luara-chernyj.htm?SELECTED_HASH_SIZE=180x200-89a1c27869ae35e1ac37bd8e2916084a,23126,37300,38,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-metallicheskaya-luara-chernyj/krovat-metallicheskaya-luara-chernyj.jpg,5,22,"Чарующий прованс",180&times;200|160&times;200|140&times;200,3,,1,Спальня,,,,,,,
1243788,"Кровать Laima",Кровать,https://askona.ru/krovati/krovat-laima.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402&amp;SELECTED_FABRIC_ID=1157047,38016,86400,56,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-laima/main.jpg,0,0,,160&times;200|180&times;200|200&times;200,4,"Casanova Grey|Sky Velvet 21|Sky Velvet 03|Casanova Stone|Sky Velvet 16|Casanova seawave|Casanova Rose",61,Спальня,,,,,,,
1244334,"Кровать с подъемным механизмом Laima","Кровать с подъемным механизмом",https://askona.ru/krovati/krovat-laima-pm.htm?SELECTED_HASH_SIZE=180x200-89a1c27869ae35e1ac37bd8e2916084a&amp;SELECTED_FABRIC_ID=977,56320,128000,56,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-laima-pm/main.jpg,5,4,,180&times;200|200&times;200|140&times;200,4,"Sky Velvet 16|Sky Velvet 03|Casanova Milk|Sky Velvet 21|Casanova Grey|Casanova Chocolate |Casanova lilac",86,Спальня,,,,,,,
1209970,"Кровать металлическая Avinon, цвет белый","Кровать металлическая",https://askona.ru/krovati/krovat-metallicheskaya-avinon-belyj.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,22126,29900,26,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-metallicheskaya-avinon-belyj/krovati.jpg,5,22,"Компактные габариты",160&times;200|140&times;200|180&times;200,3,,1,Спальня,,,,,,,
1209975,"Кровать металлическая Avinon, цвет черный","Кровать металлическая",https://askona.ru/krovati/krovat-metallicheskaya-avinon-chernyj.htm?SELECTED_HASH_SIZE=140x200-f31354d6a581d0e5fec502eca8f49d2d,20942,28300,26,true,https://cdn.askona.ru/upload/catalog_product_images/krovati/krovat-metallicheskaya-avinon-chernyj/krovati.jpg,5,22,"Компактные габариты",140&times;200|180&times;200|160&times;200,3,,1,Спальня,,,,,,,
